date,cluster,lake,observed,reconstructed,cluster_new
1997-11-01,1,1,nan,1.2296102,2
1997-12-01,1,1,nan,1.7189702,2
1998-01-01,1,1,nan,1.9914546,2
1998-02-01,1,1,nan,1.9977446,2
1998-03-01,1,1,nan,1.7533458,2
1998-04-01,1,1,nan,1.290592,2
1998-05-01,1,1,0.87603366,0.6160593,2
1998-06-01,1,1,nan,-0.15870298,2
1998-07-01,1,1,-0.7503249,-0.6793208,2
1998-08-01,1,1,-0.91296077,-0.6662775,2
1998-09-01,1,1,0.74592495,-0.1586366,2
1998-10-01,1,1,1.6892129,0.5506854,2
1998-11-01,1,1,nan,1.1892383,2
1998-12-01,1,1,nan,1.6614203,2
1999-01-01,1,1,nan,1.923959,2
1999-02-01,1,1,nan,1.9298487,2
1999-03-01,1,1,nan,1.6932,2
1999-04-01,1,1,1.0386695,1.2409627,2
1999-05-01,1,1,1.0386695,0.58477926,2
1999-06-01,1,1,0.32307175,-0.14956924,2
1999-07-01,1,1,-1.1731781,-0.6266286,2
1999-08-01,1,1,-1.1731781,-0.599313,2
1999-09-01,1,1,-0.5551619,-0.11133031,2
1999-10-01,1,1,1.0711967,0.5658141,2
1999-11-01,1,1,nan,1.1802207,2
1999-12-01,1,1,nan,1.6389349,2
2000-01-01,1,1,nan,1.8961797,2
2000-02-01,1,1,nan,1.9060229,2
2000-03-01,1,1,1.2338325,1.6773726,2
2000-04-01,1,1,1.2013054,1.2329906,2
2000-05-01,1,1,1.2013054,0.587865,2
2000-06-01,1,1,-0.88043356,-0.12910017,2
2000-07-01,1,1,-1.0755966,-0.597347,2
2000-08-01,1,1,-0.7503249,-0.5842693,2
2000-09-01,1,1,0.4857076,-0.12399902,2
2000-10-01,1,1,1.2663597,0.5292146,2
2000-11-01,1,1,nan,1.1293231,2
2000-12-01,1,1,nan,1.5800167,2
2001-01-01,1,1,nan,1.8375578,2
2001-02-01,1,1,nan,1.8557161,2
2001-03-01,1,1,nan,1.6345913,2
2001-04-01,1,1,1.2663597,1.1913118,2
2001-05-01,1,1,0.87603366,0.5411105,2
2001-06-01,1,1,-0.68527055,-0.18404037,2
2001-07-01,1,1,-1.1731781,-0.66580534,2
2001-08-01,1,1,-1.1731781,-0.6756721,2
2001-09-01,1,1,0.38812608,-0.23292388,2
2001-10-01,1,1,0.97361517,0.4198337,2
2001-11-01,1,1,nan,1.0277662,2
2001-12-01,1,1,nan,1.4869562,2
2002-01-01,1,1,nan,1.7575974,2
2002-02-01,1,1,nan,1.7926381,2
2002-03-01,1,1,0.97361517,1.5837684,2
2002-04-01,1,1,1.2338325,1.1434366,2
2002-05-01,1,1,1.136251,0.48665744,2
2002-06-01,1,1,-1.335814,-0.25217193,2
2002-07-01,1,1,-1.335814,-0.75000817,2
2002-08-01,1,1,-0.5226347,-0.7750466,2
2002-09-01,1,1,-0.7503249,-0.3313204,2
2002-10-01,1,1,-0.13230865,0.3421696,2
2002-11-01,1,1,nan,0.97234166,2
2002-12-01,1,1,nan,1.4488401,2
2003-01-01,1,1,nan,1.7359581,2
2003-02-01,1,1,nan,1.7859218,2
2003-03-01,1,1,1.2338325,1.5864305,2
2003-04-01,1,1,1.2013054,1.1481402,2
2003-05-01,1,1,0.97361517,0.48495,2
2003-06-01,1,1,0.32307175,-0.2701577,2
2003-07-01,1,1,-1.0755966,-0.7864594,2
2003-08-01,1,1,-1.0755966,-0.824774,2
2003-09-01,1,1,-0.13230865,-0.37739956,2
2003-10-01,1,1,0.97361517,0.31578702,2
2003-11-01,1,1,nan,0.9627541,2
2003-12-01,1,1,nan,1.4505924,2
2004-01-01,1,1,nan,1.7463424,2
2004-02-01,1,1,nan,1.8014528,2
2004-03-01,1,1,1.2338325,1.6010066,2
2004-04-01,1,1,1.2013054,1.1534592,2
2004-05-01,1,1,1.136251,0.4717572,2
2004-06-01,1,1,-0.2949445,-0.30729002,2
2004-07-01,1,1,-1.1731781,-0.84173614,2
2004-08-01,1,1,-1.1731781,-0.89207524,2
2004-09-01,1,1,-0.42505318,-0.4457717,2
2004-10-01,1,1,0.2580174,0.25869823,2
2004-11-01,1,1,nan,0.9154138,2
2004-12-01,1,1,nan,1.4111187,2
2005-01-01,1,1,nan,1.7122377,2
2005-02-01,1,1,nan,1.7688513,2
2005-03-01,1,1,nan,1.5619141,2
2005-04-01,1,1,nan,1.0959437,2
2005-05-01,1,1,nan,0.38583773,2
2005-06-01,1,1,0.5182348,-0.41663408,2
2005-07-01,1,1,-1.1731781,-0.95676196,2
2005-08-01,1,1,-1.1731781,-1.0066134,2
2005-09-01,1,1,-0.7503249,-0.55498326,2
2005-10-01,1,1,0.32307175,0.16093577,2
2005-11-01,1,1,nan,0.82613945,2
2005-12-01,1,1,nan,1.3313944,2
2006-01-01,1,1,nan,1.640086,2
2006-02-01,1,1,nan,1.7000755,2
2006-03-01,1,1,nan,1.4874091,2
2006-04-01,1,1,1.0711967,1.0028058,2
2006-05-01,1,1,1.0711967,0.26617604,2
2006-06-01,1,1,-1.2057053,-0.5505434,2
2006-07-01,1,1,-1.2057053,-1.0823493,2
2006-08-01,1,1,-1.1731781,-1.117264,2
2006-09-01,1,1,-0.7503249,-0.6477853,2
2006-10-01,1,1,1.2338325,0.08378489,2
2006-11-01,1,1,nan,0.7566613,2
2006-12-01,1,1,nan,1.2721125,2
2007-01-01,1,1,nan,1.5907606,2
2007-02-01,1,1,nan,1.6578408,2
2007-03-01,1,1,1.136251,1.444814,2
2007-04-01,1,1,1.2663597,0.95065147,2
2007-05-01,1,1,0.64834344,0.20081738,2
2007-06-01,1,1,-1.0105423,-0.6197393,2
2007-07-01,1,1,-1.3032868,-1.1398731,2
2007-08-01,1,1,-1.2382325,-1.1555626,2
2007-09-01,1,1,-0.7503249,-0.66423583,2
2007-10-01,1,1,-0.0672543,0.07867762,2
2007-11-01,1,1,nan,0.75261146,2
2007-12-01,1,1,nan,1.273329,2
2008-01-01,1,1,nan,1.5994327,2
2008-02-01,1,1,nan,1.6741021,2
2008-03-01,1,1,nan,1.4655066,2
2008-04-01,1,1,0.97361517,0.9726558,2
2008-05-01,1,1,0.74592495,0.22438037,2
2008-06-01,1,1,-1.2707596,-0.59503865,2
2008-07-01,1,1,-1.2057053,-1.1139338,2
2008-08-01,1,1,-1.2057053,-1.1245527,2
2008-09-01,1,1,-1.2057053,-0.62775344,2
2008-10-01,1,1,-0.35999885,0.10741641,2
2008-11-01,1,1,nan,0.7664,2
2008-12-01,1,1,nan,1.2796136,2
2009-01-01,1,1,nan,1.6041672,2
2009-02-01,1,1,nan,1.6809055,2
2009-03-01,1,1,1.2663597,1.4756892,2
2009-04-01,1,1,1.2663597,0.9869362,2
2009-05-01,1,1,0.6158163,0.24488267,2
2009-06-01,1,1,-1.1081238,-0.5704663,2
2009-07-01,1,1,-1.140651,-1.0965966,2
2009-08-01,1,1,-1.2707596,-1.1215982,2
2009-09-01,1,1,-0.392526,-0.63920397,2
2009-10-01,1,1,1.1037239,0.07865742,2
2009-11-01,1,1,nan,0.71638656,2
2009-12-01,1,1,nan,1.2158251,2
2010-01-01,1,1,nan,1.5374883,2
2010-02-01,1,1,nan,1.6182293,2
2010-03-01,1,1,1.2338325,1.4215367,2
2010-04-01,1,1,0.8109793,0.9464729,2
2010-05-01,1,1,1.0711967,0.22605711,2
2010-06-01,1,1,-0.49010754,-0.5652171,2
2010-07-01,1,1,-1.2057053,-1.0857536,2
2010-08-01,1,1,-1.2057053,-1.1150852,2
2010-09-01,1,1,-0.03472713,-0.62939745,2
2010-10-01,1,1,-0.35999885,0.10068896,2
2010-11-01,1,1,nan,0.7330989,2
2010-12-01,1,1,nan,1.2159691,2
2011-01-01,1,1,nan,1.531823,2
2011-02-01,1,1,nan,1.622527,2
2011-03-01,1,1,nan,1.4508216,2
2011-04-01,1,1,1.2663597,1.0125192,2
2011-05-01,1,1,1.2338325,0.3331301,2
2011-06-01,1,1,-1.140651,-0.44797367,2
2011-07-01,1,1,-1.3032868,-1.0196688,2
2011-08-01,1,1,-1.3032868,-1.1092355,2
2011-09-01,1,1,-1.2057053,-0.65720785,2
2011-10-01,1,1,-0.5551619,0.07962158,2
2011-11-01,1,1,nan,0.70743096,2
2011-12-01,1,1,nan,1.1199647,2
2012-01-01,1,1,nan,1.3266704,2
2012-02-01,1,1,nan,1.3010151,2
2012-03-01,1,1,0.87603366,1.0158538,2
2012-04-01,1,1,0.64834344,0.44267675,2
2012-05-01,1,1,-0.68527055,-0.4210508,2
2012-06-01,1,1,-1.3683411,-1.3781202,2
2012-07-01,1,1,-1.3683411,-1.9798234,2
2012-08-01,1,1,-1.335814,-1.9868374,2
2012-09-01,1,1,-1.2382325,-1.445247,2
2012-10-01,1,1,-1.3683411,-0.6071827,2
2012-11-01,1,1,nan,0.21350361,2
2012-12-01,1,1,nan,0.85895836,2
2013-01-01,1,1,nan,1.242914,2
2013-02-01,1,1,nan,1.3680621,2
2013-03-01,1,1,nan,1.2559702,2
2013-04-01,1,1,1.0711967,0.9076114,2
2013-05-01,1,1,0.84350646,0.32700247,2
2013-06-01,1,1,-1.2382325,-0.40894264,2
2013-07-01,1,1,-1.2382325,-1.0010086,2
2013-08-01,1,1,-0.7177977,-1.117039,2
2013-09-01,1,1,-0.49010754,-0.7546946,2
2013-10-01,1,1,-0.49010754,-0.12620348,2
2013-11-01,1,1,nan,0.5276481,2
2013-12-01,1,1,nan,1.0621525,2
2014-01-01,1,1,nan,1.400589,2
2014-02-01,1,1,nan,1.5115371,2
2014-03-01,1,1,nan,1.382102,2
2014-04-01,1,1,-0.5551619,0.9977659,2
2014-05-01,1,1,0.64834344,0.3591171,2
2014-06-01,1,1,-0.5551619,-0.43606943,2
2014-07-01,1,1,-1.2382325,-1.0278114,2
2014-08-01,1,1,-1.3032868,-1.0725353,2
2014-09-01,1,1,-0.5551619,-0.6479461,2
2014-10-01,1,1,0.6158163,-0.03335744,2
2014-11-01,1,1,nan,0.56810874,2
2014-12-01,1,1,nan,1.0503975,2
2015-01-01,1,1,nan,1.3516302,2
2015-02-01,1,1,nan,1.4454261,2
2015-03-01,1,1,1.2338325,1.3176436,2
2015-04-01,1,1,1.2013054,0.95434326,2
2015-05-01,1,1,1.136251,0.35935074,2
2015-06-01,1,1,-0.7177977,-0.366273,2
2015-07-01,1,1,-0.7177977,-0.9111662,2
2015-08-01,1,1,nan,-0.9902389,2
2015-09-01,1,1,-0.49010754,-0.67022634,2
2015-10-01,1,1,nan,-0.18935436,2
2015-11-01,1,1,nan,0.2762327,2
2015-12-01,1,1,nan,0.6397443,2
1984-01-01,3,1,nan,-0.6683849,3
1984-02-01,3,1,nan,-0.86392486,3
1984-03-01,3,1,nan,-1.0388706,3
1984-04-01,3,1,nan,-1.1670861,3
1984-05-01,3,1,-1.1568042,-1.2730043,3
1984-06-01,3,1,-1.1615293,-1.3622742,3
1984-07-01,3,1,-1.4261339,-1.4123026,3
1984-08-01,3,1,-1.4261339,-1.3906482,3
1984-09-01,3,1,nan,-1.3075507,3
1984-10-01,3,1,-1.3363574,-1.2044553,3
1984-11-01,3,1,nan,-1.1159676,3
1984-12-01,3,1,nan,-1.0629625,3
1985-01-01,3,1,nan,-1.0563309,3
1985-02-01,3,1,nan,-1.0986202,3
1985-03-01,3,1,nan,-1.1846992,3
1985-04-01,3,1,nan,-1.301879,3
1985-05-01,3,1,nan,-1.4269094,3
1985-06-01,3,1,-1.3694329,-1.5258758,3
1985-07-01,3,1,-1.3694329,-1.568656,3
1985-08-01,3,1,-1.2749313,-1.5431505,3
1985-09-01,3,1,-1.3647078,-1.4575448,3
1985-10-01,3,1,nan,-1.3353982,3
1985-11-01,3,1,nan,-1.206689,3
1985-12-01,3,1,nan,-1.0986938,3
1986-01-01,3,1,nan,-1.0309061,3
1986-02-01,3,1,nan,-1.0135572,3
1986-03-01,3,1,-1.1048284,-1.0470221,3
1986-04-01,3,1,-1.1048284,-1.1213275,3
1986-05-01,3,1,-1.1709795,-1.217049,3
1986-06-01,3,1,-1.435584,-1.3085573,3
1986-07-01,3,1,-1.4497592,-1.3696288,3
1986-08-01,3,1,-1.4497592,-1.3807607,3
1986-09-01,3,1,-1.2418557,-1.3360376,3
1986-10-01,3,1,-1.2040551,-1.2463369,3
1986-11-01,3,1,nan,-1.1370347,3
1986-12-01,3,1,nan,-1.0400119,3
1987-01-01,3,1,nan,-0.98240924,3
1987-02-01,3,1,nan,-0.97892076,3
1987-03-01,3,1,nan,-1.0302333,3
1987-04-01,3,1,nan,-1.1243591,3
1987-05-01,3,1,nan,-1.2391003,3
1987-06-01,3,1,nan,-1.3457996,3
1987-07-01,3,1,-1.3599827,-1.4157748,3
1987-08-01,3,1,-1.4261339,-1.4299188,3
1987-09-01,3,1,-1.3977834,-1.3875211,3
1987-10-01,3,1,-1.2135053,-1.307548,3
1987-11-01,3,1,nan,-1.2192482,3
1987-12-01,3,1,nan,-1.149643,3
1988-01-01,3,1,nan,-1.1170092,3
1988-02-01,3,1,nan,-1.1291656,3
1988-03-01,3,1,nan,-1.1832154,3
1988-04-01,3,1,nan,-1.2665782,3
1988-05-01,3,1,nan,-1.3596387,3
1988-06-01,3,1,-1.5017351,-1.4400002,3
1988-07-01,3,1,-1.5017351,-1.4881402,3
1988-08-01,3,1,-1.5867866,-1.4933068,3
1988-09-01,3,1,-1.5159104,-1.4571278,3
1988-10-01,3,1,-1.5017351,-1.3926651,3
1988-11-01,3,1,nan,-1.3194034,3
1988-12-01,3,1,nan,-1.2571299,3
1989-01-01,3,1,nan,-1.2212031,3
1989-02-01,3,1,nan,-1.219835,3
1989-03-01,3,1,nan,-1.2529755,3
1989-04-01,3,1,-0.93000036,-1.3125536,3
1989-05-01,3,1,-0.9914264,-1.3841823,3
1989-06-01,3,1,-1.430859,-1.450401,3
1989-07-01,3,1,-1.4639345,-1.4951627,3
1989-08-01,3,1,-1.4639345,-1.5085077,3
1989-09-01,3,1,-1.4166837,-1.489607,3
1989-10-01,3,1,-1.4166837,-1.4466519,3
1989-11-01,3,1,nan,-1.3936893,3
1989-12-01,3,1,nan,-1.346114,3
1990-01-01,3,1,nan,-1.3166708,3
1990-02-01,3,1,nan,-1.3127903,3
1990-03-01,3,1,nan,-1.3352702,3
1990-04-01,3,1,nan,-1.3782485,3
1990-05-01,3,1,nan,-1.4305851,3
1990-06-01,3,1,-1.7379892,-1.4786206,3
1990-07-01,3,1,-1.7379892,-1.5098441,3
1990-08-01,3,1,-1.7332641,-1.516456,3
1990-09-01,3,1,-1.5867866,-1.4975433,3
1990-10-01,3,1,-1.5584362,-1.458999,3
1990-11-01,3,1,nan,-1.4113672,3
1990-12-01,3,1,nan,-1.3666931,3
1991-01-01,3,1,nan,-1.335501,3
1991-02-01,3,1,nan,-1.3245028,3
1991-03-01,3,1,nan,-1.3352277,3
1991-04-01,3,1,nan,-1.3637028,3
1991-05-01,3,1,-1.1946049,-1.4013455,3
1991-06-01,3,1,-1.1615293,-1.4370354,3
1991-07-01,3,1,-1.378883,-1.460005,3
1991-08-01,3,1,-1.5017351,-1.4628338,3
1991-09-01,3,1,-1.5017351,-1.443602,3
1991-10-01,3,1,-1.440309,-1.406395,3
1991-11-01,3,1,nan,-1.359991,3
1991-12-01,3,1,nan,-1.3153437,3
1992-01-01,3,1,nan,-1.2827779,3
1992-02-01,3,1,nan,-1.2695732,3
1992-03-01,3,1,-0.9914264,-1.2782779,3
1992-04-01,3,1,-0.9914264,-1.3059862,3
1992-05-01,3,1,-1.4214088,-1.3448093,3
1992-06-01,3,1,-1.4261339,-1.383612,3
1992-07-01,3,1,-1.548986,-1.4108114,3
1992-08-01,3,1,-1.553711,-1.4176576,3
1992-09-01,3,1,-1.5111853,-1.4009918,3
1992-10-01,3,1,-1.4261339,-1.3643553,3
1992-11-01,3,1,nan,-1.3169472,3
1992-12-01,3,1,nan,-1.2709433,3
1993-01-01,3,1,nan,-1.238266,3
1993-02-01,3,1,nan,-1.2276866,3
1993-03-01,3,1,nan,-1.2427092,3
1993-04-01,3,1,nan,-1.2804847,3
1993-05-01,3,1,-1.2040551,-1.332006,3
1993-06-01,3,1,-1.3552576,-1.3837634,3
1993-07-01,3,1,-1.3599827,-1.4209046,3
1993-08-01,3,1,-1.378883,-1.4315014,3
1993-09-01,3,1,-1.430859,-1.4106135,3
1993-10-01,3,1,-1.3080069,-1.3622715,3
1993-11-01,3,1,nan,-1.2983646,3
1993-12-01,3,1,nan,-1.2350886,3
1994-01-01,3,1,nan,-1.1885443,3
1994-02-01,3,1,nan,-1.170789,3
1994-03-01,3,1,-1.2938316,-1.1869425,3
1994-04-01,3,1,-1.2465807,-1.233616,3
1994-05-01,3,1,-1.4166837,-1.2988572,3
1994-06-01,3,1,-1.4166837,-1.363806,3
1994-07-01,3,1,-1.4119586,-1.4065524,3
1994-08-01,3,1,-1.2135053,-1.4084027,3
1994-09-01,3,1,-1.2749313,-1.360774,3
1994-10-01,3,1,-1.2749313,-1.2690122,3
1994-11-01,3,1,nan,-1.1507237,3
1994-12-01,3,1,nan,-1.0296069,3
1995-01-01,3,1,nan,-0.9280813,3
1995-02-01,3,1,nan,-0.8615849,3
1995-03-01,3,1,nan,-0.8354516,3
1995-04-01,3,1,-0.7220968,-0.8443674,3
1995-05-01,3,1,-0.7220968,-0.873812,3
1995-06-01,3,1,-1.0339521,-0.90241814,3
1995-07-01,3,1,-0.95835084,-0.905723,3
1995-08-01,3,1,-0.9961515,-0.862968,3
1995-09-01,3,1,-0.8024232,-0.76571876,3
1995-10-01,3,1,-0.6842962,-0.6230247,3
1995-11-01,3,1,nan,-0.4586468,3
1995-12-01,3,1,nan,-0.30182743,3
1996-01-01,3,1,nan,-0.17782788,3
1996-02-01,3,1,nan,-0.10171716,3
1996-03-01,3,1,nan,-0.07567117,3
1996-04-01,3,1,nan,-0.09044939,3
1996-05-01,3,1,nan,-0.12904717,3
1996-06-01,3,1,0.12369263,-0.16956024,3
1996-07-01,3,1,0.12369263,-0.1884189,3
1996-08-01,3,1,0.15204312,-0.16682191,3
1996-09-01,3,1,0.16149327,-0.0987102,3
1996-10-01,3,1,0.28907046,0.00585852,3
1996-11-01,3,1,nan,0.12507115,3
1996-12-01,3,1,nan,0.23386705,3
1997-01-01,3,1,nan,0.3112829,3
1997-02-01,3,1,nan,0.34535828,3
1997-03-01,3,1,nan,0.3353354,3
1997-04-01,3,1,nan,0.29020655,3
1997-05-01,3,1,nan,0.22580057,3
1997-06-01,3,1,nan,0.16263585,3
1997-07-01,3,1,nan,0.12277118,3
1997-08-01,3,1,0.10951739,0.12316246,3
1997-09-01,3,1,nan,0.16815227,3
1997-10-01,3,1,nan,0.24729593,3
1997-11-01,3,1,nan,0.34025386,3
1997-12-01,3,1,nan,0.42441463,3
1998-01-01,3,1,nan,0.48096675,3
1998-02-01,3,1,nan,0.49900103,3
1998-03-01,3,1,nan,0.47750497,3
1998-04-01,3,1,0.31742093,0.42453104,3
1998-05-01,3,1,0.31742093,0.35514772,3
1998-06-01,3,1,0.21819425,0.28944686,3
1998-07-01,3,1,0.19929393,0.2486572,3
1998-08-01,3,1,nan,0.247901,3
1998-09-01,3,1,0.18511868,0.28952086,3
1998-10-01,3,1,0.28907046,0.36243892,3
1998-11-01,3,1,nan,0.4474628,3
1998-12-01,3,1,nan,0.5240122,3
1999-01-01,3,1,nan,0.5751712,3
1999-02-01,3,1,nan,0.5911704,3
1999-03-01,3,1,nan,0.571196,3
1999-04-01,3,1,0.23236948,0.52297133,3
1999-05-01,3,1,0.31269586,0.46113813,3
1999-06-01,3,1,0.31742093,0.40495372,3
1999-07-01,3,1,0.28907046,0.37377322,3
1999-08-01,3,1,0.15204312,0.3801744,3
1999-09-01,3,1,0.28907046,0.4247805,3
1999-10-01,3,1,0.31742093,0.4966343,3
1999-11-01,3,1,nan,0.57814604,3
1999-12-01,3,1,nan,0.6508285,3
2000-01-01,3,1,nan,0.6996494,3
2000-02-01,3,1,nan,0.7160877,3
2000-03-01,3,1,nan,0.6997064,3
2000-04-01,3,1,1.0072827,0.6578416,3
2000-05-01,3,1,0.9600319,0.6040581,3
2000-06-01,3,1,0.58202547,0.55567795,3
2000-07-01,3,1,0.5489499,0.5295057,3
2000-08-01,3,1,0.5489499,0.5360743,3
2000-09-01,3,1,0.5489499,0.5755668,3
2000-10-01,3,1,0.97420716,0.6382617,3
2000-11-01,3,1,nan,0.70869863,3
2000-12-01,3,1,nan,0.77059925,3
2001-01-01,3,1,nan,0.810717,3
2001-02-01,3,1,nan,0.82149506,3
2001-03-01,3,1,nan,0.80245835,3
2001-04-01,3,1,0.97420716,0.76011306,3
2001-05-01,3,1,0.97420716,0.7066726,3
2001-06-01,3,1,0.41664764,0.65773034,3
2001-07-01,3,1,0.4213727,0.6283532,3
2001-08-01,3,1,0.38357207,0.6280579,3
2001-09-01,3,1,0.38357207,0.6572531,3
2001-10-01,3,1,0.38829714,0.7075098,3
2001-11-01,3,1,nan,0.7651052,3
2001-12-01,3,1,nan,0.81538314,3
2002-01-01,3,1,nan,0.8462471,3
2002-02-01,3,1,nan,0.85056704,3
2002-03-01,3,1,0.41664764,0.8275493,3
2002-04-01,3,1,0.96948206,0.78291917,3
2002-05-01,3,1,0.97420716,0.7279394,3
2002-06-01,3,1,0.97420716,0.6771878,3
2002-07-01,3,1,0.97420716,0.64477354,3
2002-08-01,3,1,0.5489499,0.63963985,3
2002-09-01,3,1,0.5489499,0.6623015,3
2002-10-01,3,1,0.92223126,0.7050602,3
2002-11-01,3,1,nan,0.7552019,3
2002-12-01,3,1,nan,0.79901576,3
2003-01-01,3,1,nan,0.8250737,3
2003-02-01,3,1,nan,0.82650447,3
2003-03-01,3,1,0.9600319,0.8023634,3
2003-04-01,3,1,0.9600319,0.75798035,3
2003-05-01,3,1,0.79937917,0.70412594,3
2003-06-01,3,1,0.5111492,0.6547862,3
2003-07-01,3,1,0.38829714,0.6233882,3
2003-08-01,3,1,0.38829714,0.6183331,3
2003-09-01,3,1,0.5158743,0.6400433,3
2003-10-01,3,1,0.58202547,0.681224,3
2003-11-01,3,1,nan,0.7298197,3
2003-12-01,3,1,nan,0.7727536,3
2004-01-01,3,1,nan,0.7990425,3
2004-02-01,3,1,nan,0.80200285,3
2004-03-01,3,1,nan,0.78062874,3
2004-04-01,3,1,0.8513551,0.74001694,3
2004-05-01,3,1,nan,0.6905852,3
2004-06-01,3,1,0.58202547,0.64583987,3
2004-07-01,3,1,0.5158743,0.6186694,3
2004-08-01,3,1,0.5158743,0.6171197,3
2004-09-01,3,1,0.60565084,0.64165807,3
2004-10-01,3,1,0.671802,0.6853846,3
2004-11-01,3,1,nan,0.7367269,3
2004-12-01,3,1,nan,0.7829355,3
2005-01-01,3,1,nan,0.81310606,3
2005-02-01,3,1,nan,0.8204201,3
2005-03-01,3,1,nan,0.8036208,3
2005-04-01,3,1,0.97420716,0.7675347,3
2005-05-01,3,1,nan,0.72234994,3
2005-06-01,3,1,0.34104633,0.6814236,3
2005-07-01,3,1,0.34104633,0.65764195,3
2005-08-01,3,1,0.5158743,0.65923685,3
2005-09-01,3,1,0.53477466,0.68697876,3
2005-10-01,3,1,0.65290165,0.7342287,3
2005-11-01,3,1,nan,0.78948843,3
2005-12-01,3,1,nan,0.83982944,3
2006-01-01,3,1,nan,0.87394714,3
2006-02-01,3,1,nan,0.8845364,3
2006-03-01,3,1,nan,0.8699523,3
2006-04-01,3,1,0.96948206,0.83486843,3
2006-05-01,3,1,0.96948206,0.7896176,3
2006-06-01,3,1,0.6907023,0.7480229,3
2006-07-01,3,1,0.6009258,0.72368926,3
2006-08-01,3,1,0.7143277,0.7255581,3
2006-09-01,3,1,0.97420716,0.7547663,3
2006-10-01,3,1,0.8608052,0.80457187,3
2006-11-01,3,1,nan,0.863016,3
2006-12-01,3,1,nan,0.91649777,3
2007-01-01,3,1,nan,0.9529305,3
2007-02-01,3,1,nan,0.9642745,3
2007-03-01,3,1,0.97420716,0.94841,3
2007-04-01,3,1,0.97420716,0.9099502,3
2007-05-01,3,1,0.9505817,0.8596535,3
2007-06-01,3,1,0.70960265,0.8122799,3
2007-07-01,3,1,0.7143277,0.782724,3
2007-08-01,3,1,0.7379531,0.78105074,3
2007-09-01,3,1,0.8419049,0.80879897,3
2007-10-01,3,1,0.87025535,0.8588433,3
2007-11-01,3,1,nan,0.9184106,3
2007-12-01,3,1,nan,0.9729626,3
2008-01-01,3,1,nan,1.0094581,3
2008-02-01,3,1,nan,1.0190048,3
2008-03-01,3,1,0.97420716,0.9989537,3
2008-04-01,3,1,0.97420716,0.9538795,3
2008-05-01,3,1,0.9553068,0.8950899,3
2008-06-01,3,1,0.78992903,0.83856046,3
2008-07-01,3,1,0.70015246,0.8008611,3
2008-08-01,3,1,0.70015246,0.7934374,3
2008-09-01,3,1,0.92223126,0.8181645,3
2008-10-01,3,1,0.88443065,0.867256,3
2008-11-01,3,1,nan,0.9269073,3
2008-12-01,3,1,nan,0.98161495,3
2009-01-01,3,1,nan,1.0174799,3
2009-02-01,3,1,nan,1.0248688,3
2009-03-01,3,1,0.96948206,1.0006663,3
2009-04-01,3,1,0.96948206,0.9494204,3
2009-05-01,3,1,0.9458567,0.88298476,3
2009-06-01,3,1,0.70960265,0.81855875,3
2009-07-01,3,1,0.7143277,0.7743468,3
2009-08-01,3,1,0.7143277,0.7629626,3
2009-09-01,3,1,0.78047884,0.78629476,3
2009-10-01,3,1,0.8513551,0.8357372,3
2009-11-01,3,1,nan,0.89669025,3
2009-12-01,3,1,nan,0.9533316,3
2010-01-01,3,1,nan,0.991774,3
2010-02-01,3,1,nan,1.0024754,3
2010-03-01,3,1,0.97420716,0.9824237,3
2010-04-01,3,1,0.9600319,0.9362737,3
2010-05-01,3,1,1.1065094,0.8759583,3
2010-06-01,3,1,0.7615785,0.8187603,3
2010-07-01,3,1,0.7710287,0.78296506,3
2010-08-01,3,1,0.83717984,0.7810456,3
2010-09-01,3,1,0.8419049,0.81435335,3
2010-10-01,3,1,0.96948206,0.8736501,3
2010-11-01,3,1,nan,0.94419634,3
2010-12-01,3,1,nan,1.0107092,3
2011-01-01,3,1,nan,1.0601275,3
2011-02-01,3,1,nan,1.0835097,3
2011-03-01,3,1,0.96948206,1.077824,3
2011-04-01,3,1,0.96948206,1.0467536,3
2011-05-01,3,1,0.96948206,1.000216,3
2011-06-01,3,1,0.96948206,0.95286506,3
2011-07-01,3,1,0.8088293,0.9205532,3
2011-08-01,3,1,0.8182795,0.91415495,3
2011-09-01,3,1,0.8513551,0.9344604,3
2011-10-01,3,1,0.8608052,0.97259074,3
2011-11-01,3,1,nan,1.0148114,3
2011-12-01,3,1,nan,1.0473515,3
2012-01-01,3,1,nan,1.0593028,3
2012-02-01,3,1,nan,1.0443957,3
2012-03-01,3,1,0.97420716,1.0021471,3
2012-04-01,3,1,0.97420716,0.93820363,3
2012-05-01,3,1,0.79937917,0.86386234,3
2012-06-01,3,1,0.7946541,0.7943588,3
2012-07-01,3,1,0.7946541,0.74511534,3
2012-08-01,3,1,nan,0.7266318,3
2012-09-01,3,1,nan,0.74093074,3
2012-10-01,3,1,nan,0.78173095,3
2012-11-01,3,1,nan,0.8374629,3
2012-12-01,3,1,nan,0.89484227,3
2013-01-01,3,1,nan,0.94179255,3
2013-02-01,3,1,nan,0.96967125,3
2013-03-01,3,1,0.9600319,0.9747613,3
2013-04-01,3,1,0.96475697,0.9588508,3
2013-05-01,3,1,0.96475697,0.9289017,3
2013-06-01,3,1,0.82300454,0.8957727,3
2013-07-01,3,1,0.7757538,0.8716351,3
2013-08-01,3,1,0.78047884,0.8660972,3
2013-09-01,3,1,0.7615785,0.88261986,3
2013-10-01,3,1,0.96948206,0.9175137,3
2013-11-01,3,1,nan,0.96189076,3
